review_id	sentiment	label_id	input_ids	review_body	date
8897	0	1	[0, 100, 218, 75, 216, 99, 5, 936, 19, 42, 23204, 21, 15, 162, 53, 24, 95, 399, 75, 173, 4, 24, 21, 350, 1810, 420, 5, 6181, 1902, 1437, 939, 206, 1437, 2351, 10, 2233, 219, 3989, 14, 95, 399, 75, 356, 34203, 4, 751, 9, 14, 1437, 5, 23204, 21, 13719, 8, 2551, 157, 156, 4, 939, 21, 5074, 7, 2142, 24, 124, 1437, 941, 23, 5, 1392, 425, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I don't know what the problem with this sweater was on me but it just didn't work. it was too wide across the breastline  i think  creating a boxy shape that just didn't look flattering. outside of that  the sweater was lightweight and seemed well made. i was sad to send it back  especially at the sale price.	2023-07-15T17:45:11Z
5786	-1	0	[0, 1620, 277, 37102, 1581, 1437, 5, 2853, 4745, 36, 1644, 1437, 7050, 1437, 10762, 1437, 4753, 1592, 2564, 15481, 4, 959, 1437, 5, 809, 9, 5, 3588, 21, 7934, 8, 222, 1437, 5329, 1437, 146, 162, 356, 203, 19351, 1328, 5, 1692, 4, 124, 7, 5, 1400, 24, 1411, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	As another reviewer noted  the upper portion (back  chest  shoulders  etc.) fit nicely. however  the body of the dress was enormous and did  indeed  make me look much heavier throughout the middle. back to the store it goes.	2023-07-15T17:45:11Z
7038	1	2	[0, 100, 657, 5, 2496, 9, 42, 3588, 53, 1299, 14, 24, 399, 75, 356, 372, 15, 4, 269, 5074, 24, 399, 75, 173, 66, 46225, 1299, 101, 24, 21, 350, 765, 8, 5, 1874, 13977, 21, 11789, 8, 1415, 40531, 4, 2721, 10199, 8, 1521, 114, 24, 10698, 47, 157, 600, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love the style of this dress but felt that it didn't look great on. really sad it didn't work out :( felt like it was too short and the drop waist was awkward and looked childish. beautiful fabric and design if it fits you well though!	2023-07-15T17:45:11Z
5806	-1	0	[0, 100, 21, 98, 2283, 7, 120, 42, 3588, 187, 24, 356, 98, 1256, 15, 516, 53, 9574, 5, 24, 21, 29577, 15, 4, 5, 1421, 531, 33, 5, 3588, 17719, 142, 24, 1326, 101, 10, 1307, 10178, 15, 162, 4, 24, 21, 182, 1810, 11044, 159, 8, 156, 162, 356, 389, 23246, 19351, 4, 939, 437, 195, 108, 306, 8, 10529, 23246, 12, 2740, 1823, 650, 8, 24, 10698, 11044, 62, 8, 3701, 98, 939, 224, 24, 18, 326, 1872, 62, 299, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was so excited to get this dress since it look so pretty on line but unfortunately the it was horrendous on. the model must have the dress tailored because it looks like a huge tent on me. it was very wide bust down and made me look 30 lbs heavier. i'm 5'4 and 125 lbs- ordered extra small and it fits bust up and arms so i say it's tts up top.	2023-07-15T17:45:11Z
3258	1	2	[0, 100, 5909, 2162, 42, 3588, 132, 360, 536, 8, 122, 24, 16, 3147, 25, 22, 2362, 1181, 577, 113, 15, 5, 6215, 1082, 4, 939, 524, 10, 1836, 316, 19, 59, 10, 2491, 428, 12, 438, 11044, 4, 5, 631, 939, 657, 59, 42, 3588, 16, 14, 24, 1326, 269, 2579, 396, 10, 11689, 4, 939, 21, 269, 3911, 23, 141, 157, 11236, 24, 21, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I literally bought this dress 2 days ago and now it is listed as ""no longer available"" on the retailer site. i am a size 12 with about a 36b-c bust. the thing i love about this dress is that it looks really nice without a bra. i was really surprised at how well constructed it was."	2023-07-15T17:45:11Z
9031	1	2	[0, 713, 299, 16, 157, 156, 8, 5, 16415, 2923, 492, 24, 10, 29363, 3569, 619, 4, 939, 437, 202, 24996, 15, 2396, 24, 25, 24, 18, 7019, 2233, 219, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This top is well made and the pleats give it a whimsical feel. i'm still debating on keeping it as it's slight boxy.	2023-07-15T17:45:11Z
11182	1	2	[0, 713, 23204, 16, 98, 2721, 15, 4, 24, 16, 7992, 1468, 1437, 53, 473, 45, 146, 47, 356, 2233, 219, 4, 24, 10698, 98, 15481, 8, 16, 34203, 4, 5, 1521, 16, 95, 12058, 4, 114, 47, 32, 2811, 42, 23204, 5579, 120, 24, 1437, 47, 351, 75, 9917, 24, 328, 1437, 939, 437, 6329, 10, 650, 36, 306, 12, 401, 43, 8, 939, 2740, 10, 650, 4, 24, 10698, 1528, 7, 1836, 4, 5, 2564, 16, 1009, 20473, 3226, 98, 114, 47, 236, 24, 2829, 55, 11956, 1437, 645, 65, 1836, 62, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This sweater is so beautiful on. it is thick material  but does not make you look boxy. it fits so nicely and is flattering. the design is just gorgeous. if you are considering this sweater-- get it  you won't regret it!  i'm normally a small (4-6) and i ordered a small. it fits true to size. the fit is *perfect* so if you want it slightly more relaxed  order one size up.	2023-07-15T17:45:11Z
3267	-1	0	[0, 100, 269, 6640, 42, 6399, 5, 65, 86, 939, 300, 7, 3568, 24, 734, 4297, 77, 939, 15158, 24, 1437, 309, 7, 5, 9969, 15, 5, 6694, 1437, 24, 28704, 328, 10, 319, 328, 5, 21764, 32, 122, 350, 3229, 1437, 8, 24, 16, 203, 10941, 4, 2053, 59, 3357, 24, 7, 5, 1400, 1437, 53, 11, 143, 403, 1437, 939, 1395, 3568, 24, 456, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I really liked this shirt the one time i got to wear it...but when i washed it  according to the directions on the tag  it shrunk! a lot! the sleeves are now too tight  and it is much shorter. thinking about returning it to the store  but in any case  i cannot wear it again.	2023-07-15T17:45:11Z
8300	-1	0	[0, 30327, 23983, 33041, 6399, 4, 1085, 205, 939, 64, 224, 59, 24, 4, 11385, 2564, 4, 939, 64, 75, 4744, 42, 74, 356, 205, 15, 1268, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Really unattractive shirt. nothing good i can say about it. horrible fit. i can't imagine this would look good on anyone.	2023-07-15T17:45:11Z
6364	1	2	[0, 250, 155, 12, 4162, 299, 14, 33391, 10844, 1437, 3588, 9304, 1437, 13344, 359, 31296, 4, 1109, 12, 4301, 8, 1457, 28026, 36, 2527, 197, 47, 213, 396, 10, 11689, 5, 1972, 33, 2591, 322, 27995, 2579, 10762, 1437, 5933, 95, 4865, 143, 18951, 16855, 4, 939, 437, 10, 231, 12, 398, 8, 115, 33, 1613, 650, 50, 4761, 259, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	A 3-season top that compliments jeans  dress pants  shorts & skirts. light-weight and double layered (so should you go without a bra the girls have protection). emphasizes nice shoulders  length just covers any belly flaws. i'm a 6-8 and could have gone small or medium here.	2023-07-15T17:45:11Z
11411	0	1	[0, 100, 21, 98, 2283, 7, 120, 42, 3588, 4, 939, 794, 951, 860, 24, 15, 11, 5, 1400, 8, 9010, 70, 191, 13, 24, 7, 213, 15, 1392, 4, 939, 2638, 24, 4682, 13, 5, 27595, 14, 21, 235, 23, 5, 5397, 1902, 11, 5, 760, 4, 51, 399, 75, 190, 860, 7, 914, 62, 5, 26348, 4, 24, 21, 98, 4678, 8, 6162, 546, 14, 939, 56, 7, 2142, 42, 3588, 124, 4, 98, 5074, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was so excited to get this dress. i saw someone try it on in the store and waited all season for it to go on sale. i loved it except for the seam that was right at the neckline in the front. they didn't even try to match up the fabrics. it was so obvious and cheap looking that i had to send this dress back. so sad!	2023-07-15T17:45:11Z
4767	1	2	[0, 32523, 12058, 328, 1437, 1617, 64, 75, 6190, 5, 4002, 9, 42, 3588, 328, 1437, 939, 1034, 51, 40, 1079, 3343, 24, 1303, 939, 74, 645, 1836, 579, 36, 31934, 75, 216, 141, 24, 1237, 322, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Absolutely gorgeous!  words can't describe the beauty of this dress!  i hope they will restock it cause i would order size s (didn't know how it runs).	2023-07-15T17:45:11Z
9886	0	1	[0, 713, 16, 10, 11962, 3588, 1437, 53, 5, 14893, 32, 5262, 8, 5, 299, 65, 16212, 11, 457, 137, 939, 115, 190, 342, 5, 3588, 15, 4, 939, 64, 75, 810, 5, 14893, 3433, 160, 150, 939, 524, 2498, 24, 4, 941, 187, 5, 3588, 1302, 1887, 13, 41, 10, 4946, 1437, 932, 2514, 40, 28, 55, 87, 167, 410, 14283, 14893, 64, 3679, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This is a cute dress  but the buttons are tiny and the top one cracked in half before i could even put the dress on. i can't risk the buttons breaking off while i am wearing it. especially since the dress seems designed for an a cup  anything larger will be more than those little fragile buttons can handle.	2023-07-15T17:45:11Z
3420	-1	0	[0, 713, 16, 15652, 53, 114, 24, 3127, 34, 7, 28, 3841, 12, 16008, 22597, 14, 16, 432, 7844, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This is adorable but if it truly has to be dry-cleaned that is deal killer	2023-07-15T17:45:11Z
13030	1	2	[0, 100, 6329, 3568, 10, 739, 7, 4761, 53, 528, 7, 97, 6173, 939, 2740, 10, 5679, 8, 115, 348, 10610, 10, 650, 4, 939, 202, 657, 24, 8, 939, 437, 98, 7785, 939, 2740, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I normally wear a large to medium but due to other reviews i ordered a med and could've worn a small. i still love it and i'm so glad i ordered.	2023-07-15T17:45:11Z
14416	0	1	[0, 100, 2813, 939, 115, 489, 42, 3588, 716, 15, 5, 1256, 8978, 5780, 8, 2496, 53, 5, 10199, 8, 1254, 146, 42, 10, 671, 1437, 190, 15, 1392, 425, 46225, 2854, 19, 986, 6173, 35, 28072, 2463, 350, 3229, 1437, 5397, 1902, 350, 239, 73, 611, 6568, 1437, 10199, 16, 6744, 1437, 15705, 16, 12101, 7391, 7, 27664, 98, 24, 4202, 1116, 29, 11, 7735, 911, 4, 350, 1099, 734, 2527, 5074, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I wish i could keep this dress based on the pretty orange print and style but the fabric and details make this a return  even on sale price :( agree with previous reviews: bodice too tight  neckline too high/chokes  fabric is rough  outer is poorly attached to liner so it poofs in weird areas. too bad...so sad!	2023-07-15T17:45:11Z
2752	-1	0	[0, 100, 109, 45, 1346, 70, 5, 372, 6173, 53, 14, 1411, 7, 311, 961, 3829, 430, 383, 328, 5, 8443, 1326, 372, 11, 5, 3493, 53, 11, 621, 1437, 24, 95, 1326, 11522, 328, 12339, 16, 65, 9, 127, 2674, 8089, 53, 42, 3195, 16, 98, 12402, 873, 8, 5, 1468, 1326, 793, 8, 10610, 4, 24, 2299, 34, 10, 39204, 1899, 356, 7, 24, 8, 1374, 1437, 24, 16, 95, 10, 45218, 352, 7319, 4, 277, 37102, 26, 24, 1326, 101, 793, 5418, 8, 939, 33, 7, 2854, 4, 24, 1326, 182, 1481, 35878, 4, 24, 67, 14236, 162, 9, 167, 5278, 6368, 51, 33, 23, 5, 2549, 21425, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I do not understand all the great reviews but that goes to show everyone likes different things! the jacket looks great in the pictures but in person  it just looks awful! gray is one of my favorite colors but this color is so drab and the material looks old and worn. it definitely has a grunge look to it and overall  it is just a wrinkly mess. another reviewer said it looks like old clothes and i have to agree. it looks very shabby. it also reminds me of those smocks they have at the hair salon	2023-07-15T17:45:11Z
15902	0	1	[0, 19065, 3195, 8, 1318, 53, 182, 2233, 219, 4, 190, 19, 5, 2451, 20951, 89, 16, 117, 3989, 164, 15, 259, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Great color and quality but very boxy. even with the drawstring there is no shape going on here.	2023-07-15T17:45:11Z
15695	0	1	[0, 100, 236, 7, 657, 42, 3588, 4, 5, 8089, 8, 6184, 32, 12058, 1437, 8, 939, 657, 5, 23385, 1902, 4, 53, 402, 1302, 160, 11, 5, 7050, 8, 10762, 443, 4, 24, 818, 2653, 10, 410, 3369, 12746, 12, 219, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I want to love this dress. the colors and pattern are gorgeous  and i love the hemline. but something seems off in the chest and shoulders area. it almost feels a little slouch-y.	2023-07-15T17:45:11Z
2378	0	1	[0, 250, 410, 2233, 219, 53, 40, 28, 10, 213, 7, 3280, 4, 5, 160, 278, 910, 15315, 2029, 773, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	A little boxy but will be a go to basic. the off set ruffle gives interest	2023-07-15T17:45:11Z
14923	0	1	[0, 133, 24150, 4617, 16, 11962, 8, 157, 626, 4, 5, 10199, 16, 2579, 1318, 1437, 53, 5, 809, 9, 5, 6399, 269, 630, 75, 33, 143, 3989, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The sleeve detail is cute and well done. the fabric is nice quality  but the body of the shirt really doesn't have any shape.	2023-07-15T17:45:11Z
8786	-1	0	[0, 713, 938, 75, 13, 162, 4, 939, 33, 10, 765, 5397, 8, 524, 195, 4, 246, 845, 5, 5933, 21, 2051, 15, 5, 65, 939, 1381, 15, 1437, 53, 97, 27311, 58, 160, 4, 24, 21, 350, 380, 198, 1437, 11, 5, 1692, 1437, 648, 15976, 23, 5, 2576, 4, 15, 162, 1437, 42, 156, 24, 25371, 10, 739, 3298, 4, 5, 5397, 1902, 3359, 62, 15, 4318, 4, 190, 77, 939, 3148, 24, 159, 7, 25371, 5, 2170, 259, 19, 5, 1421, 1437, 24, 202, 1299, 101, 10, 8401, 28076, 1671, 19008, 36, 7936, 62, 81, 127, 23223, 322, 939, 851, 24, 237, 2690, 13, 1318, 187, 5, 1468, 16, 98, 3793, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"This wasn't for me. i have a short neck and am 5.3"". the length was fine on the one i tried on  but other proportions were off. it was too big around  in the middle  yet tighter at the bottom. on me  this made it resemble a large bag. the neckline stood up on mine. even when i pushed it down to resemble the picture here with the model  it still felt like a whiplash collar (coming up over my chin). i gave it four stars for quality since the material is so soft."	2023-07-15T17:45:11Z
9507	-1	0	[0, 100, 2740, 42, 15203, 11, 37863, 29, 1437, 187, 939, 524, 2333, 41, 3023, 29, 8, 21, 546, 13, 10, 828, 9, 10, 15976, 2564, 15, 215, 10, 7082, 15203, 4, 190, 172, 1437, 5, 15203, 1415, 101, 10, 739, 4, 45, 129, 21, 24, 5784, 7082, 111, 203, 4600, 19780, 87, 11, 1326, 11, 5, 2170, 111, 53, 5, 3124, 6538, 58, 1307, 350, 4, 24, 95, 1415, 350, 380, 1437, 45, 1808, 6459, 385, 31766, 219, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I ordered this vest in xxs  since i am usually an xs and was looking for a bit of a tighter fit on such a loose vest. even then  the vest looked like a large. not only was it incredibly loose - much looser than in looks in the picture - but the arm holes were huge too. it just looked too big  not artfully drapey.	2023-07-15T17:45:11Z
15727	1	2	[0, 100, 206, 42, 16, 15652, 8, 524, 98, 2283, 7, 33, 2162, 24, 4, 24, 16, 269, 34203, 4, 939, 657, 141, 24, 23835, 5579, 24, 18, 7082, 615, 396, 145, 29747, 24203, 23, 70, 4, 24, 18, 10, 410, 11299, 4, 24, 2653, 269, 3793, 328, 939, 1034, 24, 3106, 62, 157, 4, 1437, 1437, 939, 437, 195, 108, 134, 8, 8, 13156, 4, 939, 300, 41, 3023, 29, 8, 24, 10698, 6683, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I think this is adorable and am so excited to have bought it. it is really flattering. i love how it hangs-- it's loose enough without being unflattering at all. it's a little retro. it feels really soft! i hope it holds up well.   i'm 5'1 and and 103. i got an xs and it fits perfectly.	2023-07-15T17:45:11Z
17990	1	2	[0, 100, 2162, 42, 23, 5, 1400, 8, 77, 939, 2738, 24, 62, 939, 399, 75, 206, 203, 9, 24, 454, 939, 1381, 24, 15, 328, 24, 16, 98, 15652, 1437, 939, 64, 75, 190, 1137, 47, 141, 203, 734, 939, 524, 2929, 25610, 8, 13071, 7776, 907, 3023, 29, 73, 29, 50, 132, 73, 306, 11, 6215, 4, 475, 1180, 548, 14442, 32, 132, 144, 9, 5, 86, 4, 650, 7050, 1437, 195, 108, 245, 113, 8, 59, 8325, 29882, 8, 939, 300, 5, 1836, 204, 8, 24, 16, 1969, 328, 939, 1034, 24, 16, 1046, 3901, 41090, 734, 48306, 939, 33, 5796, 708, 42, 1035, 8, 939, 524, 2053, 42, 115, 28, 41, 1365, 631, 7, 185, 552, 19, 162, 1437, 65, 2125, 5296, 14, 2]	"I bought this at the store and when i picked it up i didn't think much of it until i tried it on! it is so adorable  i can't even tell you how much... i am 48 yo and normaly buy xs/s or 2/4 in retailer. mauve dresses are 2 most of the time. small chest  5'5"" and about 130lbs and i got the size 4 and it is perfect! i hope it is age appropriate tho... ;) i have traveling plans this summer and i am thinking this could be an easy thing to take along with me  one piece clothing that will travel very we"	2023-07-15T17:45:11Z
1396	-1	0	[0, 713, 1886, 118, 16, 847, 254, 11, 5, 388, 2356, 4, 11, 621, 1437, 5, 8089, 32, 10, 828, 55, 12402, 873, 4, 388, 2356, 67, 218, 75, 311, 1341, 141, 203, 9, 10, 7021, 3989, 42, 34, 4, 24, 16, 182, 3793, 1437, 600, 4, 1835, 24, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This cardi is cuter in the stock photos. in person  the colors are a bit more drab. stock photos also don't show quite how much of a swing shape this has. it is very soft  though. returned it!	2023-07-15T17:45:11Z
13120	0	1	[0, 100, 2740, 5, 5718, 3195, 169, 4804, 24, 7, 28, 10, 27001, 3195, 4, 24, 2551, 7, 33, 10, 2272, 1173, 32683, 7, 24, 8, 399, 75, 356, 235, 15, 162, 4, 67, 5, 12189, 399, 75, 4477, 235, 98, 5, 14214, 399, 75, 356, 235, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I ordered the yellow color way expecting it to be a mustard color. it seemed to have a greenish tint to it and didn't look right on me. also the pockets didn't lay right so the flower didn't look right.	2023-07-15T17:45:11Z
